timestamp,vm_id,host_id,cpu_demand,ram_demand,status
2025-06-07 07:00:00,vm_22,6,3.66,4.83,active
2025-06-07 07:00:00,vm_23,3,2.47,6.63,off
2025-06-07 07:00:00,vm_24,4,4.04,1.67,idle
2025-06-07 07:00:00,vm_25,17,2.14,1.0,active
2025-06-07 07:00:00,vm_26,10,3.89,2.97,idle
2025-06-07 07:00:00,vm_27,2,3.63,5.29,active
2025-06-07 07:00:00,vm_28,4,2.46,4.36,active
2025-06-07 07:00:00,vm_29,17,3.68,2.34,active
2025-06-07 07:00:00,vm_30,19,1.38,5.7,active
2025-06-07 07:00:00,vm_31,9,2.87,6.43,idle
2025-06-07 07:00:00,vm_32,16,0.5,5.79,active
2025-06-07 07:00:00,vm_33,8,3.4,1.56,idle
2025-06-07 07:00:00,vm_34,8,1.64,1.99,idle
2025-06-07 07:00:00,vm_35,6,1.01,2.57,active
2025-06-07 07:00:00,vm_36,19,2.02,4.12,active
2025-06-07 07:00:00,vm_37,9,2.76,4.3,idle
2025-06-07 07:00:00,vm_38,12,4.3,3.07,active
2025-06-07 07:00:00,vm_39,11,2.42,1.0,idle
2025-06-07 07:00:00,vm_40,11,3.29,5.21,active
2025-06-07 07:00:00,vm_41,2,4.49,2.1,active
2025-06-07 07:00:00,vm_42,5,1.97,1.36,idle
2025-06-07 07:00:00,vm_43,6,1.87,1.0,idle
2025-06-07 07:00:00,vm_44,10,3.44,1.76,active
2025-06-07 07:00:00,vm_45,12,3.43,3.84,active
2025-06-07 07:00:00,vm_46,11,3.42,3.33,active
2025-06-07 07:00:00,vm_47,10,2.48,2.58,off
2025-06-07 07:00:00,vm_48,11,3.22,5.07,off
2025-06-07 07:00:00,vm_49,0,2.37,3.38,active
2025-06-07 07:00:00,vm_50,7,3.73,1.0,active
2025-06-07 07:00:00,vm_51,13,2.52,5.77,off
2025-06-07 07:00:00,vm_52,14,3.38,4.92,active
2025-06-07 07:00:00,vm_53,15,3.15,4.5,idle
2025-06-07 07:00:00,vm_54,0,3.63,8.34,active
2025-06-07 07:00:00,vm_55,8,1.58,1.0,active
2025-06-07 07:00:00,vm_56,7,1.25,1.21,off
2025-06-07 07:00:00,vm_57,3,6.0,3.48,idle
2025-06-07 07:00:00,vm_58,13,2.56,4.39,active
2025-06-07 07:00:00,vm_59,11,1.13,7.48,active
2025-06-07 07:00:00,vm_60,8,2.42,4.61,active
2025-06-07 07:00:00,vm_61,4,2.07,3.15,active
2025-06-07 07:00:00,vm_62,0,1.42,1.0,active
2025-06-07 07:00:00,vm_63,0,2.31,6.35,active
2025-06-07 07:00:00,vm_64,7,3.25,1.71,active
2025-06-07 07:00:00,vm_65,7,3.43,1.0,active
2025-06-07 07:00:00,vm_66,6,3.01,4.36,active
2025-06-07 07:00:00,vm_67,8,3.2,4.69,active
2025-06-07 07:00:00,vm_68,14,2.59,4.75,active
2025-06-07 07:00:00,vm_69,13,3.95,3.22,off
2025-06-07 07:00:00,vm_70,2,2.61,2.11,idle
2025-06-07 07:00:00,vm_71,7,1.48,4.48,idle
2025-06-07 07:00:00,vm_72,7,3.29,3.42,active
2025-06-07 07:00:00,vm_73,9,2.86,3.04,active
2025-06-07 07:00:00,vm_74,14,3.27,4.41,active
2025-06-07 07:00:00,vm_75,2,2.96,2.7,active
2025-06-07 07:00:00,vm_76,10,4.91,1.92,active
2025-06-07 07:00:00,vm_77,16,2.34,4.03,idle
2025-06-07 07:00:00,vm_78,14,2.34,1.88,idle
2025-06-07 07:00:00,vm_79,6,2.89,5.5,active
2025-06-07 07:00:00,vm_80,6,4.06,4.03,off
2025-06-07 07:00:00,vm_81,9,0.73,1.0,active
2025-06-07 07:00:00,vm_82,2,1.46,5.19,idle
2025-06-07 07:00:00,vm_83,2,2.34,2.98,active
2025-06-07 07:00:00,vm_84,9,2.34,1.35,active
2025-06-07 07:00:00,vm_85,8,1.62,5.84,active
2025-06-07 07:00:00,vm_86,0,1.0,1.0,idle
2025-06-07 07:00:00,vm_87,2,3.47,5.94,active
2025-06-07 07:00:00,vm_88,10,2.55,2.26,idle
2025-06-07 07:00:00,vm_89,4,2.85,1.0,active
2025-06-07 07:00:00,vm_90,11,2.85,5.37,active
2025-06-07 07:00:00,vm_91,14,3.61,4.39,off
2025-06-07 07:00:00,vm_92,2,0.75,3.92,active
2025-06-07 07:00:00,vm_93,9,4.08,4.62,idle
2025-06-07 07:00:00,vm_94,14,1.52,3.14,active
2025-06-07 07:00:00,vm_95,15,4.13,2.6,active
2025-06-07 07:00:00,vm_96,0,2.04,1.26,active
2025-06-07 07:00:00,vm_97,1,0.5,2.55,active
2025-06-07 07:00:00,vm_98,9,2.4,1.98,off
2025-06-07 07:00:00,vm_99,8,1.04,3.88,active
2025-06-07 08:00:00,vm_0,17,2.27,2.89,active
2025-06-07 08:00:00,vm_1,18,2.01,7.21,active
2025-06-07 08:00:00,vm_2,13,3.24,5.58,off
2025-06-07 08:00:00,vm_3,1,4.88,2.83,active
2025-06-07 08:00:00,vm_4,1,3.87,3.54,off
2025-06-07 08:00:00,vm_5,9,0.5,1.25,active
2025-06-07 08:00:00,vm_6,2,2.06,4.15,active
2025-06-07 08:00:00,vm_7,9,2.87,7.68,idle
2025-06-07 08:00:00,vm_8,4,2.78,6.39,active
2025-06-07 08:00:00,vm_9,6,2.23,1.59,active
2025-06-07 08:00:00,vm_10,16,2.55,2.71,off
2025-06-07 08:00:00,vm_11,7,1.7,3.35,active
2025-06-07 08:00:00,vm_12,12,3.78,2.61,idle
2025-06-07 08:00:00,vm_13,15,1.58,1.0,active
2025-06-07 08:00:00,vm_14,7,2.91,3.99,active
2025-06-07 08:00:00,vm_15,12,1.66,4.03,active
2025-06-07 08:00:00,vm_16,2,3.09,7.88,idle
2025-06-07 08:00:00,vm_17,7,1.49,5.15,active
2025-06-07 08:00:00,vm_18,18,3.35,1.0,active
2025-06-07 08:00:00,vm_19,5,3.37,5.64,active
2025-06-07 08:00:00,vm_20,13,1.02,3.21,active
2025-06-07 08:00:00,vm_21,9,1.58,1.0,active
2025-06-07 08:00:00,vm_22,6,1.92,5.11,idle
2025-06-07 08:00:00,vm_23,3,3.22,2.48,active
2025-06-07 08:00:00,vm_24,4,4.16,4.18,active
2025-06-07 08:00:00,vm_25,17,3.47,1.95,active
2025-06-07 08:00:00,vm_26,10,1.48,3.51,idle
2025-06-07 08:00:00,vm_27,2,2.75,4.63,idle
2025-06-07 08:00:00,vm_28,4,2.36,3.46,active
2025-06-07 08:00:00,vm_29,17,3.04,6.34,active
2025-06-07 08:00:00,vm_30,19,2.99,5.07,active
2025-06-07 08:00:00,vm_31,9,4.19,5.29,active
2025-06-07 08:00:00,vm_32,16,2.86,3.14,active
2025-06-07 08:00:00,vm_33,8,2.31,2.03,active
2025-06-07 08:00:00,vm_34,8,2.09,2.59,active
2025-06-07 08:00:00,vm_35,6,3.26,1.79,active
2025-06-07 08:00:00,vm_36,19,2.07,5.58,active
2025-06-07 08:00:00,vm_37,9,2.49,6.17,off
2025-06-07 08:00:00,vm_38,12,2.14,2.87,active
2025-06-07 08:00:00,vm_39,11,2.83,1.76,active
2025-06-07 08:00:00,vm_40,11,1.2,5.11,off
2025-06-07 08:00:00,vm_41,2,0.5,2.9,idle
2025-06-07 08:00:00,vm_42,5,3.78,3.58,idle
2025-06-07 08:00:00,vm_43,6,2.32,3.3,active
2025-06-07 08:00:00,vm_44,10,2.67,5.8,active
2025-06-07 08:00:00,vm_45,12,3.22,5.36,idle
2025-06-07 08:00:00,vm_46,11,3.12,3.69,active
2025-06-07 08:00:00,vm_47,10,3.41,6.14,active
2025-06-07 08:00:00,vm_48,11,1.04,7.18,active
2025-06-07 08:00:00,vm_49,0,3.49,7.1,active
2025-06-07 08:00:00,vm_50,7,1.95,6.34,idle
2025-06-07 08:00:00,vm_51,13,2.44,2.36,active
2025-06-07 08:00:00,vm_52,14,3.1,2.63,active
2025-06-07 08:00:00,vm_53,15,1.42,3.7,active
2025-06-07 08:00:00,vm_54,0,2.05,6.26,active
2025-06-07 08:00:00,vm_55,8,1.77,6.1,active
2025-06-07 08:00:00,vm_56,7,1.73,3.24,active
2025-06-07 08:00:00,vm_57,3,4.04,3.73,idle
2025-06-07 08:00:00,vm_58,13,2.12,5.16,active
2025-06-07 08:00:00,vm_59,11,1.38,2.23,off
2025-06-07 08:00:00,vm_60,8,2.25,7.11,active
2025-06-07 08:00:00,vm_61,4,4.36,1.73,active
2025-06-07 08:00:00,vm_62,0,3.7,5.74,active
2025-06-07 08:00:00,vm_63,0,3.42,2.45,off
2025-06-07 08:00:00,vm_64,7,2.9,2.89,active
2025-06-07 08:00:00,vm_65,7,3.3,3.33,active
2025-06-07 08:00:00,vm_66,6,0.85,6.35,active
2025-06-07 08:00:00,vm_67,8,2.98,3.56,active
2025-06-07 08:00:00,vm_68,14,1.85,7.07,active
2025-06-07 08:00:00,vm_69,13,0.75,2.48,off
2025-06-07 08:00:00,vm_70,2,2.05,4.26,active
2025-06-07 08:00:00,vm_71,7,3.22,3.1,off
2025-06-07 08:00:00,vm_72,7,3.32,5.83,active
2025-06-07 08:00:00,vm_73,9,4.05,7.54,active
2025-06-07 08:00:00,vm_74,14,2.02,1.99,active
2025-06-07 08:00:00,vm_75,2,1.75,3.32,idle
2025-06-07 08:00:00,vm_76,10,2.74,5.31,active
2025-06-07 08:00:00,vm_77,16,3.41,2.63,active
2025-06-07 08:00:00,vm_78,14,1.06,1.91,idle
2025-06-07 08:00:00,vm_79,6,2.96,4.92,active
2025-06-07 08:00:00,vm_80,6,4.38,4.09,active
2025-06-07 08:00:00,vm_81,9,2.22,6.52,active
2025-06-07 08:00:00,vm_82,2,0.92,3.2,active
2025-06-07 08:00:00,vm_83,2,1.74,3.38,active
2025-06-07 08:00:00,vm_84,9,1.51,8.57,idle
2025-06-07 08:00:00,vm_85,8,0.76,4.97,active
2025-06-07 08:00:00,vm_86,0,2.56,5.07,idle
2025-06-07 08:00:00,vm_87,2,4.11,4.17,active
2025-06-07 08:00:00,vm_88,10,1.64,7.61,off
2025-06-07 08:00:00,vm_89,4,1.43,6.52,active
2025-06-07 08:00:00,vm_90,11,2.17,1.89,active
2025-06-07 08:00:00,vm_91,14,2.38,3.58,off
2025-06-07 08:00:00,vm_92,2,2.28,1.0,active
2025-06-07 08:00:00,vm_93,9,1.64,7.04,active
2025-06-07 08:00:00,vm_94,14,3.25,3.21,idle
2025-06-07 08:00:00,vm_95,15,2.2,3.48,active
2025-06-07 08:00:00,vm_96,0,3.53,2.42,active
2025-06-07 08:00:00,vm_97,1,2.62,3.7,active
2025-06-07 08:00:00,vm_98,9,4.43,4.7,active
2025-06-07 08:00:00,vm_99,8,2.68,3.3,off
2025-06-07 09:00:00,vm_0,17,2.71,4.56,active
2025-06-07 09:00:00,vm_1,18,2.79,4.9,active
2025-06-07 09:00:00,vm_2,13,2.0,3.64,active
2025-06-07 09:00:00,vm_3,1,1.2,2.95,idle
2025-06-07 09:00:00,vm_4,1,2.26,1.89,active
2025-06-07 09:00:00,vm_5,9,3.63,1.78,active
2025-06-07 09:00:00,vm_6,2,1.99,3.08,off
2025-06-07 09:00:00,vm_7,9,2.49,3.16,active
2025-06-07 09:00:00,vm_8,4,1.33,4.57,off
2025-06-07 09:00:00,vm_9,6,2.46,4.28,active
2025-06-07 09:00:00,vm_10,16,2.01,1.0,active
2025-06-07 09:00:00,vm_11,7,3.59,1.6,off
2025-06-07 09:00:00,vm_12,12,2.2,1.5,idle
2025-06-07 09:00:00,vm_13,15,3.61,5.38,active
2025-06-07 09:00:00,vm_14,7,1.82,4.63,active
2025-06-07 09:00:00,vm_15,12,3.35,2.07,off
2025-06-07 09:00:00,vm_16,2,1.83,2.9,active
2025-06-07 09:00:00,vm_17,7,1.07,3.9,idle
2025-06-07 09:00:00,vm_18,18,3.65,2.12,active
2025-06-07 09:00:00,vm_19,5,3.97,3.51,active
2025-06-07 09:00:00,vm_20,13,2.74,3.97,idle
2025-06-07 09:00:00,vm_21,9,2.89,2.08,active
2025-06-07 09:00:00,vm_22,6,1.88,4.67,active
2025-06-07 09:00:00,vm_23,3,1.57,3.71,idle
2025-06-07 09:00:00,vm_24,4,1.33,2.99,active
2025-06-07 09:00:00,vm_25,17,3.9,1.37,idle
2025-06-07 09:00:00,vm_26,10,3.26,3.17,active
2025-06-07 09:00:00,vm_27,2,3.26,4.81,active
2025-06-07 09:00:00,vm_28,4,1.73,5.59,off
2025-06-07 09:00:00,vm_29,17,2.37,5.11,idle
2025-06-07 09:00:00,vm_30,19,2.07,5.85,active
2025-06-07 09:00:00,vm_31,9,1.21,3.97,idle
2025-06-07 09:00:00,vm_32,16,2.93,1.06,active
2025-06-07 09:00:00,vm_33,8,2.64,5.63,active
2025-06-07 09:00:00,vm_34,8,0.66,5.91,active
2025-06-07 09:00:00,vm_35,6,3.4,4.31,idle
2025-06-07 09:00:00,vm_36,19,2.74,2.72,active
2025-06-07 09:00:00,vm_37,9,2.62,4.41,idle
2025-06-07 09:00:00,vm_38,12,3.68,3.15,active
2025-06-07 09:00:00,vm_39,11,4.41,5.95,idle
2025-06-07 09:00:00,vm_40,11,2.48,6.24,active
2025-06-07 09:00:00,vm_41,2,4.5,5.8,active
2025-06-07 09:00:00,vm_42,5,2.65,4.37,active
2025-06-07 09:00:00,vm_43,6,2.9,3.11,active
2025-06-07 09:00:00,vm_44,10,2.06,2.98,active
2025-06-07 09:00:00,vm_45,12,1.2,2.27,active
2025-06-07 09:00:00,vm_46,11,2.72,3.58,idle
2025-06-07 09:00:00,vm_47,10,2.48,3.75,active
2025-06-07 09:00:00,vm_48,11,2.73,3.03,active
2025-06-07 09:00:00,vm_49,0,0.93,2.05,active
2025-06-07 09:00:00,vm_50,7,2.72,6.57,active
2025-06-07 09:00:00,vm_51,13,2.57,4.14,active
2025-06-07 09:00:00,vm_52,14,2.63,1.38,idle
2025-06-07 09:00:00,vm_53,15,3.18,2.58,active
2025-06-07 09:00:00,vm_54,0,2.83,6.42,active
2025-06-07 09:00:00,vm_55,8,2.63,5.86,active
2025-06-07 09:00:00,vm_56,7,2.48,4.27,active
2025-06-07 09:00:00,vm_57,3,2.77,1.53,off
2025-06-07 09:00:00,vm_58,13,1.91,5.99,active
2025-06-07 09:00:00,vm_59,11,2.97,2.64,active
2025-06-07 09:00:00,vm_60,8,0.65,3.7,active
2025-06-07 09:00:00,vm_61,4,0.5,3.48,active
2025-06-07 09:00:00,vm_62,0,4.48,8.68,active
2025-06-07 09:00:00,vm_63,0,1.48,5.28,off
2025-06-07 09:00:00,vm_64,7,3.7,5.72,active
2025-06-07 09:00:00,vm_65,7,3.13,5.21,active
2025-06-07 09:00:00,vm_66,6,3.91,5.61,active
2025-06-07 09:00:00,vm_67,8,2.14,2.18,active
2025-06-07 09:00:00,vm_68,14,2.69,6.22,active
2025-06-07 09:00:00,vm_69,13,3.64,3.23,off
2025-06-07 09:00:00,vm_70,2,2.86,5.31,active
2025-06-07 09:00:00,vm_71,7,3.22,1.0,off
2025-06-07 09:00:00,vm_72,7,2.25,3.05,off
2025-06-07 09:00:00,vm_73,9,3.04,3.84,idle
2025-06-07 09:00:00,vm_74,14,2.68,3.07,off
2025-06-07 09:00:00,vm_75,2,2.21,1.0,active
2025-06-07 09:00:00,vm_76,10,2.06,6.01,active
2025-06-07 09:00:00,vm_77,16,2.95,4.36,active
2025-06-07 09:00:00,vm_78,14,2.14,6.13,active
2025-06-07 09:00:00,vm_79,6,2.66,5.76,active
2025-06-07 09:00:00,vm_80,6,3.71,3.04,active
2025-06-07 09:00:00,vm_81,9,3.41,1.88,active
2025-06-07 09:00:00,vm_82,2,1.47,4.88,active
2025-06-07 09:00:00,vm_83,2,2.36,6.02,active
2025-06-07 09:00:00,vm_84,9,2.39,4.31,active
2025-06-07 09:00:00,vm_85,8,1.79,4.23,active
2025-06-07 09:00:00,vm_86,0,3.8,1.93,active
2025-06-07 09:00:00,vm_87,2,2.29,1.7,idle
2025-06-07 09:00:00,vm_88,10,2.71,3.04,active
2025-06-07 09:00:00,vm_89,4,2.95,4.06,active
2025-06-07 09:00:00,vm_90,11,1.14,3.28,idle
2025-06-07 09:00:00,vm_91,14,1.49,5.62,active
2025-06-07 09:00:00,vm_92,2,3.74,5.1,active
2025-06-07 09:00:00,vm_93,9,2.45,5.17,active
2025-06-07 09:00:00,vm_94,14,3.91,4.98,idle
2025-06-07 09:00:00,vm_95,15,1.58,4.44,active
2025-06-07 09:00:00,vm_96,0,3.82,5.87,active
2025-06-07 09:00:00,vm_97,1,2.16,4.63,off
2025-06-07 09:00:00,vm_98,9,2.02,5.88,idle
2025-06-07 09:00:00,vm_99,8,3.22,1.0,active
2025-06-07 10:00:00,vm_0,17,2.1,4.54,active
2025-06-07 10:00:00,vm_1,18,3.56,2.86,idle
2025-06-07 10:00:00,vm_2,13,1.42,7.23,active
2025-06-07 10:00:00,vm_3,1,1.96,2.6,idle
2025-06-07 10:00:00,vm_4,1,2.32,4.3,off
2025-06-07 10:00:00,vm_5,9,2.16,2.69,off
2025-06-07 10:00:00,vm_6,2,2.87,7.24,active
2025-06-07 10:00:00,vm_7,9,1.97,3.19,active
2025-06-07 10:00:00,vm_8,4,2.84,4.28,active
2025-06-07 10:00:00,vm_9,6,2.03,1.97,active
2025-06-07 10:00:00,vm_10,16,2.59,3.24,idle
2025-06-07 10:00:00,vm_11,7,4.55,1.0,idle
2025-06-07 10:00:00,vm_12,12,2.17,6.5,active
2025-06-07 10:00:00,vm_13,15,0.87,4.08,active
2025-06-07 10:00:00,vm_14,7,2.95,4.82,active
2025-06-07 10:00:00,vm_15,12,2.49,1.63,idle
2025-06-07 10:00:00,vm_16,2,4.09,4.48,off
2025-06-07 10:00:00,vm_17,7,3.23,4.21,active
2025-06-07 10:00:00,vm_18,18,1.71,2.36,active
2025-06-07 10:00:00,vm_19,5,1.82,3.6,active
2025-06-07 10:00:00,vm_20,13,2.11,1.0,active
2025-06-07 10:00:00,vm_21,9,1.91,5.51,active
2025-06-07 10:00:00,vm_22,6,2.38,3.67,idle
2025-06-07 10:00:00,vm_23,3,3.43,2.66,active
2025-06-07 10:00:00,vm_24,4,2.3,5.32,active
2025-06-07 10:00:00,vm_25,17,0.95,4.87,off
2025-06-07 10:00:00,vm_26,10,2.64,4.11,active
2025-06-07 10:00:00,vm_27,2,1.9,4.54,idle
2025-06-07 10:00:00,vm_28,4,2.38,6.27,active
2025-06-07 10:00:00,vm_29,17,2.33,4.24,active
2025-06-07 10:00:00,vm_30,19,2.45,5.69,idle
2025-06-07 10:00:00,vm_31,9,2.2,3.38,active
2025-06-07 10:00:00,vm_32,16,2.89,5.84,active
2025-06-07 10:00:00,vm_33,8,1.39,4.94,active
2025-06-07 10:00:00,vm_34,8,4.51,2.88,active
2025-06-07 10:00:00,vm_35,6,2.44,4.7,active
2025-06-07 10:00:00,vm_36,19,2.79,3.79,active
2025-06-07 10:00:00,vm_37,9,2.86,4.54,active
2025-06-07 10:00:00,vm_38,12,1.96,5.26,active
2025-06-07 10:00:00,vm_39,11,2.33,8.13,idle
2025-06-07 10:00:00,vm_40,11,2.14,2.54,active
2025-06-07 10:00:00,vm_41,2,3.82,6.22,idle
2025-06-07 10:00:00,vm_42,5,2.84,5.5,active
2025-06-07 10:00:00,vm_43,6,2.28,3.75,active
2025-06-07 10:00:00,vm_44,10,2.44,5.34,active
2025-06-07 10:00:00,vm_45,12,2.94,2.82,active
2025-06-07 10:00:00,vm_46,11,2.24,5.36,active
2025-06-07 10:00:00,vm_47,10,2.06,3.56,active
2025-06-07 10:00:00,vm_48,11,2.75,4.69,active
2025-06-07 10:00:00,vm_49,0,3.24,1.0,off
2025-06-07 10:00:00,vm_50,7,3.15,2.65,active
2025-06-07 10:00:00,vm_51,13,3.81,4.16,idle
2025-06-07 10:00:00,vm_52,14,2.58,5.44,active
2025-06-07 10:00:00,vm_53,15,1.65,4.1,active
2025-06-07 10:00:00,vm_54,0,3.5,7.72,active
2025-06-07 10:00:00,vm_55,8,2.97,1.65,active
2025-06-07 10:00:00,vm_56,7,3.1,2.66,active
2025-06-07 10:00:00,vm_57,3,4.08,2.91,active
2025-06-07 10:00:00,vm_58,13,2.43,3.2,idle
2025-06-07 10:00:00,vm_59,11,3.48,5.17,active
2025-06-07 10:00:00,vm_60,8,1.1,8.01,active
2025-06-07 10:00:00,vm_61,4,3.64,1.53,active
2025-06-07 10:00:00,vm_62,0,3.0,5.03,active
2025-06-07 10:00:00,vm_63,0,1.8,4.92,off
2025-06-07 10:00:00,vm_64,7,4.68,3.76,idle
2025-06-07 10:00:00,vm_65,7,1.24,2.86,idle
2025-06-07 10:00:00,vm_66,6,3.97,2.9,active
2025-06-07 10:00:00,vm_67,8,1.9,1.0,idle
2025-06-07 10:00:00,vm_68,14,4.29,4.31,active
2025-06-07 10:00:00,vm_69,13,2.7,4.18,active
2025-06-07 10:00:00,vm_70,2,4.36,4.21,active
2025-06-07 10:00:00,vm_71,7,2.03,4.79,active
2025-06-07 10:00:00,vm_72,7,1.67,2.51,active
2025-06-07 10:00:00,vm_73,9,2.0,5.28,off
2025-06-07 10:00:00,vm_74,14,3.48,6.2,idle
2025-06-07 10:00:00,vm_75,2,3.66,1.0,active
2025-06-07 10:00:00,vm_76,10,2.72,6.14,active
2025-06-07 10:00:00,vm_77,16,3.97,7.56,active
2025-06-07 10:00:00,vm_78,14,0.79,6.74,active
2025-06-07 10:00:00,vm_79,6,2.56,4.18,active
2025-06-07 10:00:00,vm_80,6,2.02,4.59,off
2025-06-07 10:00:00,vm_81,9,1.91,6.48,active
2025-06-07 10:00:00,vm_82,2,3.57,6.16,active
2025-06-07 10:00:00,vm_83,2,2.89,4.62,idle
2025-06-07 10:00:00,vm_84,9,2.02,1.0,active
2025-06-07 10:00:00,vm_85,8,1.99,3.9,idle
2025-06-07 10:00:00,vm_86,0,2.25,4.55,active
2025-06-07 10:00:00,vm_87,2,4.02,3.73,active
2025-06-07 10:00:00,vm_88,10,2.27,2.17,active
2025-06-07 10:00:00,vm_89,4,2.88,6.28,active
2025-06-07 10:00:00,vm_90,11,1.72,2.78,active
2025-06-07 10:00:00,vm_91,14,4.34,1.0,active
2025-06-07 10:00:00,vm_92,2,0.5,2.13,off
2025-06-07 10:00:00,vm_93,9,2.37,4.3,off
2025-06-07 10:00:00,vm_94,14,1.69,2.51,active
2025-06-07 10:00:00,vm_95,15,3.82,5.52,active
2025-06-07 10:00:00,vm_96,0,2.42,5.8,active
2025-06-07 10:00:00,vm_97,1,1.47,5.14,active
2025-06-07 10:00:00,vm_98,9,3.72,4.65,active
2025-06-07 10:00:00,vm_99,8,2.19,2.61,active
2025-06-07 11:00:00,vm_0,17,0.96,5.98,idle
2025-06-07 11:00:00,vm_1,18,2.85,2.83,active
2025-06-07 11:00:00,vm_2,13,2.32,1.07,active
2025-06-07 11:00:00,vm_3,1,3.55,5.59,idle
2025-06-07 11:00:00,vm_4,1,1.66,5.87,idle
2025-06-07 11:00:00,vm_5,9,0.5,2.81,idle
2025-06-07 11:00:00,vm_6,2,1.66,4.52,active
2025-06-07 11:00:00,vm_7,9,3.27,3.6,active
2025-06-07 11:00:00,vm_8,4,3.12,3.02,active
2025-06-07 11:00:00,vm_9,6,3.08,4.38,active
2025-06-07 11:00:00,vm_10,16,3.01,4.4,active
2025-06-07 11:00:00,vm_11,7,1.61,4.07,active
2025-06-07 11:00:00,vm_12,12,3.2,6.2,active
2025-06-07 11:00:00,vm_13,15,2.19,2.42,active
2025-06-07 11:00:00,vm_14,7,3.51,5.02,active
2025-06-07 11:00:00,vm_15,12,1.51,2.81,active
2025-06-07 11:00:00,vm_16,2,2.24,6.09,active
2025-06-07 11:00:00,vm_17,7,3.02,5.49,active
2025-06-07 11:00:00,vm_18,18,4.27,7.95,off
2025-06-07 11:00:00,vm_19,5,2.78,3.22,active
2025-06-07 11:00:00,vm_20,13,3.73,1.93,active
2025-06-07 11:00:00,vm_21,9,3.66,2.04,active
2025-06-07 11:00:00,vm_22,6,1.4,3.49,idle
2025-06-07 11:00:00,vm_23,3,2.36,5.13,active
2025-06-07 11:00:00,vm_24,4,1.26,5.17,active
2025-06-07 11:00:00,vm_25,17,2.72,4.66,idle
2025-06-07 11:00:00,vm_26,10,2.22,4.26,active
2025-06-07 11:00:00,vm_27,2,3.33,1.0,active
2025-06-07 11:00:00,vm_28,4,2.26,1.0,active
2025-06-07 11:00:00,vm_29,17,2.54,2.9,active
2025-06-07 11:00:00,vm_30,19,0.67,4.74,active
2025-06-07 11:00:00,vm_31,9,2.12,1.0,active
2025-06-07 11:00:00,vm_32,16,2.6,1.97,active
2025-06-07 11:00:00,vm_33,8,1.5,1.16,active
2025-06-07 11:00:00,vm_34,8,0.62,2.55,active
2025-06-07 11:00:00,vm_35,6,2.96,1.3,active
2025-06-07 11:00:00,vm_36,19,2.26,6.09,active
2025-06-07 11:00:00,vm_37,9,2.54,5.11,active
2025-06-07 11:00:00,vm_38,12,2.99,4.07,active
2025-06-07 11:00:00,vm_39,11,4.59,4.01,off
2025-06-07 11:00:00,vm_40,11,3.33,4.52,active
2025-06-07 11:00:00,vm_41,2,1.24,2.42,active
2025-06-07 11:00:00,vm_42,5,2.68,2.22,active
2025-06-07 11:00:00,vm_43,6,2.74,3.0,off
2025-06-07 11:00:00,vm_44,10,3.4,1.49,active
2025-06-07 11:00:00,vm_45,12,3.64,2.75,active
2025-06-07 11:00:00,vm_46,11,2.32,1.27,idle
2025-06-07 11:00:00,vm_47,10,3.16,4.9,active
2025-06-07 11:00:00,vm_48,11,3.42,4.27,active
2025-06-07 11:00:00,vm_49,0,2.49,4.43,active
2025-06-07 11:00:00,vm_50,7,3.87,1.47,active
2025-06-07 11:00:00,vm_51,13,2.69,3.86,off
2025-06-07 11:00:00,vm_52,14,3.22,1.64,active
2025-06-07 11:00:00,vm_53,15,3.91,1.0,idle
2025-06-07 11:00:00,vm_54,0,1.77,5.57,off
2025-06-07 11:00:00,vm_55,8,0.84,1.34,active
2025-06-07 11:00:00,vm_56,7,1.99,1.0,active
2025-06-07 11:00:00,vm_57,3,2.34,3.27,active
2025-06-07 11:00:00,vm_58,13,0.94,3.02,idle
2025-06-07 11:00:00,vm_59,11,2.48,7.25,active
2025-06-07 11:00:00,vm_60,8,3.76,3.36,idle
2025-06-07 11:00:00,vm_61,4,2.8,5.68,idle
2025-06-07 11:00:00,vm_62,0,2.56,5.33,active
2025-06-07 11:00:00,vm_63,0,3.41,3.82,active
2025-06-07 11:00:00,vm_64,7,2.04,1.0,active
2025-06-07 11:00:00,vm_65,7,1.49,1.76,active
2025-06-07 11:00:00,vm_66,6,2.29,1.0,active
2025-06-07 11:00:00,vm_67,8,2.69,6.12,active
2025-06-07 11:00:00,vm_68,14,4.09,5.15,active
2025-06-07 11:00:00,vm_69,13,1.54,4.04,active
2025-06-07 11:00:00,vm_70,2,3.5,2.2,active
2025-06-07 11:00:00,vm_71,7,1.08,5.36,active
2025-06-07 11:00:00,vm_72,7,3.17,6.38,active
2025-06-07 11:00:00,vm_73,9,1.69,2.39,idle
2025-06-07 11:00:00,vm_74,14,2.69,5.21,off
2025-06-07 11:00:00,vm_75,2,1.78,5.0,off
2025-06-07 11:00:00,vm_76,10,4.79,1.0,active
2025-06-07 11:00:00,vm_77,16,0.5,4.45,active
2025-06-07 11:00:00,vm_78,14,3.33,2.72,idle
2025-06-07 11:00:00,vm_79,6,1.02,4.09,active
2025-06-07 11:00:00,vm_80,6,1.49,4.96,active
2025-06-07 11:00:00,vm_81,9,4.14,2.36,idle
2025-06-07 11:00:00,vm_82,2,2.5,4.69,active
2025-06-07 11:00:00,vm_83,2,0.7,2.75,active
