timestamp,host_id,n_vms,cpu_used,ram_used,cpu_capacity,ram_capacity,power_consumed
2025-06-03 23:00:00,15,3,7.47,10.62,64,256,201.1
2025-06-03 23:00:00,16,3,6.03,9.05,64,256,196.96
2025-06-03 23:00:00,17,3,5.67,13.55,64,256,181.26
2025-06-03 23:00:00,18,2,5.33,2.0,64,256,188.72
2025-06-03 23:00:00,19,2,4.09,7.1,64,256,175.01
2025-06-04 00:00:00,0,5,12.93,19.17,64,256,250.74
2025-06-04 00:00:00,1,3,7.79,13.95,64,256,205.78
2025-06-04 00:00:00,2,10,28.84,39.94,64,256,347.93
2025-06-04 00:00:00,3,1,1.89,3.15,64,256,163.61
2025-06-04 00:00:00,4,5,12.75,21.41,64,256,239.38
2025-06-04 00:00:00,5,2,7.9,8.31,64,256,205.75
2025-06-04 00:00:00,6,5,11.26,29.25,64,256,229.01
2025-06-04 00:00:00,7,7,20.54,21.3,64,256,296.04
2025-06-04 00:00:00,8,7,18.69,29.89,64,256,285.36
2025-06-04 00:00:00,9,8,18.69,29.13,64,256,291.11
2025-06-04 00:00:00,10,5,11.37,23.14,64,256,239.29
2025-06-04 00:00:00,11,5,15.08,17.03,64,256,246.72
2025-06-04 00:00:00,12,3,10.49,8.87,64,256,226.8
2025-06-04 00:00:00,13,4,11.26,15.66,64,256,229.06
2025-06-04 00:00:00,14,4,12.59,22.35,64,256,227.8
2025-06-04 00:00:00,15,3,8.1,10.82,64,256,206.66
2025-06-04 00:00:00,16,3,6.29,8.59,64,256,197.08
2025-06-04 00:00:00,17,2,4.27,10.59,64,256,182.43
2025-06-04 00:00:00,18,1,2.38,5.44,64,256,159.28
2025-06-04 00:00:00,19,2,5.57,6.47,64,256,181.74
2025-06-04 01:00:00,0,6,13.67,29.47,64,256,254.41
2025-06-04 01:00:00,1,3,6.97,10.78,64,256,200.59
2025-06-04 01:00:00,2,9,19.66,39.77,64,256,292.54
2025-06-04 01:00:00,3,2,3.92,6.96,64,256,179.88
2025-06-04 01:00:00,4,4,11.17,12.99,64,256,230.29
2025-06-04 01:00:00,5,2,5.83,3.82,64,256,182.7
2025-06-04 01:00:00,6,5,10.0,22.17,64,256,215.74
2025-06-04 01:00:00,7,8,18.66,33.36,64,256,287.57
2025-06-04 01:00:00,8,5,13.72,18.68,64,256,243.75
2025-06-04 01:00:00,9,9,23.09,43.8,64,256,312.51
2025-06-04 01:00:00,10,3,5.64,10.36,64,256,187.55
2025-06-04 01:00:00,11,5,8.35,20.24,64,256,206.68
2025-06-04 01:00:00,12,4,12.91,16.08,64,256,238.31
2025-06-04 01:00:00,13,3,8.07,12.19,64,256,204.68
2025-06-04 01:00:00,14,5,14.7,17.35,64,256,257.15
2025-06-04 01:00:00,15,3,8.91,16.15,64,256,202.25
2025-06-04 01:00:00,16,3,5.33,8.29,64,256,194.42
2025-06-04 01:00:00,17,2,3.39,8.2,64,256,182.5
2025-06-04 01:00:00,18,2,6.51,6.07,64,256,198.14
2025-06-04 01:00:00,19,2,3.19,11.78,64,256,171.69
2025-06-04 02:00:00,0,6,13.4,31.58,64,256,245.27
2025-06-04 02:00:00,1,3,6.28,12.54,64,256,194.38
2025-06-04 02:00:00,2,10,28.82,47.69,64,256,352.84
2025-06-04 02:00:00,3,1,1.99,3.97,64,256,163.78
2025-06-04 02:00:00,4,5,13.12,17.15,64,256,242.69
2025-06-04 02:00:00,5,2,5.76,9.61,64,256,189.53
2025-06-04 02:00:00,6,7,20.14,29.69,64,256,293.54
2025-06-04 02:00:00,7,7,16.04,28.63,64,256,253.02
2025-06-04 02:00:00,8,4,11.41,16.21,64,256,230.15
2025-06-04 02:00:00,9,9,21.35,34.62,64,256,302.35
2025-06-04 02:00:00,10,5,10.69,7.71,64,256,224.92
2025-06-04 02:00:00,11,5,11.08,13.85,64,256,226.39
2025-06-04 02:00:00,12,4,8.31,23.09,64,256,211.21
2025-06-04 02:00:00,13,4,11.47,17.13,64,256,220.67
2025-06-04 02:00:00,14,6,12.2,26.55,64,256,233.25
2025-06-04 02:00:00,15,3,4.93,14.05,64,256,179.86
2025-06-04 02:00:00,16,3,9.9,15.49,64,256,206.32
2025-06-04 02:00:00,17,3,8.79,9.6,64,256,220.96
2025-06-04 02:00:00,18,1,2.8,3.32,64,256,167.95
2025-06-04 02:00:00,19,2,4.0,11.5,64,256,174.64
2025-06-04 03:00:00,0,6,18.93,27.04,64,256,283.41
2025-06-04 03:00:00,1,2,3.24,11.92,64,256,173.41
2025-06-04 03:00:00,2,8,26.56,33.58,64,256,328.87
2025-06-04 03:00:00,3,2,5.73,2.0,64,256,186.94
2025-06-04 03:00:00,4,4,11.58,15.94,64,256,228.35
2025-06-04 03:00:00,5,1,2.08,6.67,64,256,159.32
2025-06-04 03:00:00,6,7,15.48,34.09,64,256,260.86
2025-06-04 03:00:00,7,7,14.42,30.33,64,256,251.34
2025-06-04 03:00:00,8,7,14.56,30.29,64,256,254.41
2025-06-04 03:00:00,9,10,22.41,41.21,64,256,308.21
2025-06-04 03:00:00,10,4,9.68,15.66,64,256,218.91
2025-06-04 03:00:00,11,5,15.41,21.92,64,256,254.1
2025-06-04 03:00:00,12,4,8.6,14.58,64,256,201.33
2025-06-04 03:00:00,13,5,12.03,17.92,64,256,231.44
2025-06-04 03:00:00,14,5,14.03,23.33,64,256,248.1
2025-06-04 03:00:00,15,3,8.4,10.91,64,256,204.62
2025-06-04 03:00:00,16,2,3.78,6.92,64,256,172.51
2025-06-04 03:00:00,17,3,7.97,16.68,64,256,196.17
2025-06-04 03:00:00,18,2,4.61,12.35,64,256,177.6
2025-06-04 03:00:00,19,2,6.55,8.13,64,256,196.69
2025-06-04 04:00:00,0,5,7.49,16.72,64,256,198.68
2025-06-04 04:00:00,1,3,5.58,10.23,64,256,189.87
2025-06-04 04:00:00,2,9,21.37,36.28,64,256,289.59
2025-06-04 04:00:00,3,2,3.35,3.74,64,256,170.09
2025-06-04 04:00:00,4,5,10.12,20.09,64,256,217.19
2025-06-04 04:00:00,5,2,2.57,10.55,64,256,168.64
2025-06-04 04:00:00,6,6,16.39,21.04,64,256,270.23
2025-06-04 04:00:00,7,9,21.3,34.3,64,256,297.83
2025-06-04 04:00:00,8,7,15.77,20.14,64,256,254.93
2025-06-04 04:00:00,9,10,31.15,38.53,64,256,372.69
2025-06-04 04:00:00,10,5,13.63,25.2,64,256,240.82
2025-06-04 04:00:00,11,6,17.53,23.52,64,256,267.27
2025-06-04 04:00:00,12,4,7.09,15.06,64,256,197.63
2025-06-04 04:00:00,13,5,11.19,16.63,64,256,229.21
2025-06-04 04:00:00,14,5,10.73,25.38,64,256,225.24
2025-06-04 04:00:00,15,3,8.86,10.84,64,256,210.08
2025-06-04 04:00:00,16,3,4.69,9.92,64,256,174.95
2025-06-04 04:00:00,17,2,8.02,3.88,64,256,208.96
2025-06-04 04:00:00,18,2,4.09,8.43,64,256,177.89
2025-06-04 04:00:00,19,2,3.86,8.75,64,256,180.74
2025-06-04 05:00:00,0,6,13.01,23.93,64,256,238.35
2025-06-04 05:00:00,1,3,5.7,13.09,64,256,192.53
2025-06-04 05:00:00,2,10,27.29,51.86,64,256,344.28
2025-06-04 05:00:00,3,2,6.27,9.52,64,256,187.48
2025-06-04 05:00:00,4,5,14.02,23.87,64,256,250.15
2025-06-04 05:00:00,5,1,4.1,2.8,64,256,179.17
2025-06-04 05:00:00,6,5,10.57,15.99,64,256,224.23
2025-06-04 05:00:00,7,9,18.58,29.97,64,256,281.83
2025-06-04 05:00:00,8,5,15.22,23.3,64,256,259.51
2025-06-04 05:00:00,9,10,21.51,44.27,64,256,296.39
2025-06-04 05:00:00,10,4,7.44,9.95,64,256,196.28
2025-06-04 05:00:00,11,4,10.38,14.89,64,256,227.22
2025-06-04 05:00:00,12,4,7.77,20.07,64,256,202.14
2025-06-04 05:00:00,13,4,12.06,15.8,64,256,238.27
2025-06-04 05:00:00,14,6,8.75,22.72,64,256,204.24
2025-06-04 05:00:00,15,2,8.03,4.98,64,256,196.1
2025-06-04 05:00:00,16,3,5.14,11.26,64,256,191.97
2025-06-04 05:00:00,17,2,3.19,10.27,64,256,182.34
2025-06-04 05:00:00,18,1,3.73,3.77,64,256,174.1
2025-06-04 05:00:00,19,1,3.5,3.4,64,256,175.6
2025-06-04 06:00:00,0,6,12.53,22.64,64,256,237.42
2025-06-04 06:00:00,1,3,8.02,16.22,64,256,205.93
2025-06-04 06:00:00,2,9,20.18,42.1,64,256,287.33
2025-06-04 06:00:00,3,1,1.8,1.01,64,256,161.62
2025-06-04 06:00:00,4,5,14.73,22.26,64,256,253.37
2025-06-04 06:00:00,5,2,3.98,6.59,64,256,181.89
2025-06-04 06:00:00,6,7,19.02,34.17,64,256,282.81
2025-06-04 06:00:00,7,7,20.36,32.49,64,256,294.52
2025-06-04 06:00:00,8,7,16.36,34.18,64,256,270.65
2025-06-04 06:00:00,9,9,23.82,41.93,64,256,324.42
2025-06-04 06:00:00,10,5,8.96,21.48,64,256,208.31
2025-06-04 06:00:00,11,5,16.01,16.93,64,256,251.72
2025-06-04 06:00:00,12,4,10.22,14.53,64,256,229.14
2025-06-04 06:00:00,13,5,12.01,25.7,64,256,233.74
2025-06-04 06:00:00,14,6,18.93,31.31,64,256,285.22
2025-06-04 06:00:00,15,3,6.89,12.55,64,256,193.18
2025-06-04 06:00:00,16,2,4.79,9.62,64,256,185.19
2025-06-04 06:00:00,17,2,2.63,12.91,64,256,163.31
2025-06-04 06:00:00,18,2,4.8,8.39,64,256,182.46
2025-06-04 06:00:00,19,2,5.24,6.98,64,256,186.48
2025-06-04 07:00:00,0,4,9.56,20.57,64,256,213.43
2025-06-04 07:00:00,1,2,5.42,7.06,64,256,190.82
2025-06-04 07:00:00,2,10,29.76,39.73,64,256,357.71
2025-06-04 07:00:00,3,2,6.84,4.07,64,256,193.57
2025-06-04 07:00:00,4,5,14.15,15.44,64,256,249.55
2025-06-04 07:00:00,5,2,4.46,6.74,64,256,178.82
2025-06-04 07:00:00,6,7,18.38,31.27,64,256,278.45
2025-06-04 07:00:00,7,9,17.55,26.2,64,256,273.17
2025-06-04 07:00:00,8,7,17.24,23.97,64,256,266.09
2025-06-04 07:00:00,9,9,24.94,41.69,64,256,326.4
2025-06-04 07:00:00,10,4,9.28,15.3,64,256,218.2
2025-06-04 07:00:00,11,5,13.77,20.08,64,256,243.18
2025-06-04 07:00:00,12,3,5.58,12.44,64,256,188.63
2025-06-04 07:00:00,13,5,10.86,18.54,64,256,228.11
2025-06-04 07:00:00,14,4,10.05,13.34,64,256,220.22
2025-06-04 07:00:00,15,3,6.32,6.92,64,256,200.35
2025-06-04 07:00:00,16,3,9.08,15.75,64,256,220.66
2025-06-04 07:00:00,17,3,6.6,11.96,64,256,195.72
2025-06-04 07:00:00,18,2,2.41,8.52,64,256,167.06
2025-06-04 07:00:00,19,2,6.62,6.3,64,256,194.88
2025-06-04 08:00:00,0,6,15.68,21.52,64,256,259.94
2025-06-04 08:00:00,1,3,6.71,15.03,64,256,199.99
2025-06-04 08:00:00,2,10,27.19,25.94,64,256,332.02
2025-06-04 08:00:00,3,2,5.18,4.59,64,256,182.49
2025-06-04 08:00:00,4,4,10.72,18.57,64,256,220.09
2025-06-04 08:00:00,5,2,6.45,10.75,64,256,193.01
2025-06-04 08:00:00,6,7,12.29,25.21,64,256,233.82
2025-06-04 08:00:00,7,9,21.56,42.58,64,256,304.85
2025-06-04 08:00:00,8,6,15.95,20.56,64,256,259.25
2025-06-04 08:00:00,9,9,21.69,49.52,64,256,304.08
2025-06-04 08:00:00,10,5,11.29,19.96,64,256,235.98
2025-06-04 08:00:00,11,6,16.61,28.52,64,256,261.2
2025-06-04 08:00:00,12,3,9.89,17.18,64,256,220.4
2025-06-04 08:00:00,13,5,9.91,19.29,64,256,218.66
2025-06-04 08:00:00,14,6,18.57,22.97,64,256,280.75
2025-06-04 08:00:00,15,3,6.71,23.43,64,256,198.37
2025-06-04 08:00:00,16,3,3.71,7.13,64,256,170.78
2025-06-04 08:00:00,17,3,4.64,16.37,64,256,170.91
2025-06-04 08:00:00,18,2,2.8,10.99,64,256,178.55
2025-06-04 08:00:00,19,2,6.33,2.44,64,256,193.56
2025-06-04 09:00:00,0,4,9.99,13.24,64,256,214.47
2025-06-04 09:00:00,1,3,6.05,9.5,64,256,194.02
2025-06-04 09:00:00,2,10,23.86,46.56,64,256,320.63
2025-06-04 09:00:00,3,2,4.73,11.49,64,256,191.41
2025-06-04 09:00:00,4,5,10.71,21.08,64,256,235.22
2025-06-04 09:00:00,5,2,4.21,8.27,64,256,173.3
2025-06-04 09:00:00,6,7,16.9,32.38,64,256,267.64
2025-06-04 09:00:00,7,9,22.01,39.16,64,256,303.57
2025-06-04 09:00:00,8,6,19.7,37.29,64,256,290.3
2025-06-04 09:00:00,9,9,21.5,43.69,64,256,302.0
2025-06-04 09:00:00,10,4,10.7,17.77,64,256,226.7
2025-06-04 09:00:00,11,6,13.8,21.03,64,256,246.59
2025-06-04 09:00:00,12,3,6.23,14.6,64,256,191.13
2025-06-04 09:00:00,13,5,13.08,24.2,64,256,241.64
2025-06-04 09:00:00,14,6,12.43,15.66,64,256,244.96
2025-06-04 09:00:00,15,2,5.72,10.0,64,256,197.34
2025-06-04 09:00:00,16,3,6.7,10.9,64,256,197.5
2025-06-04 09:00:00,17,3,11.78,15.57,64,256,240.79
2025-06-04 09:00:00,18,2,7.18,7.6,64,256,196.81
2025-06-04 09:00:00,19,2,4.85,10.57,64,256,187.45
2025-06-04 10:00:00,0,6,16.99,23.17,64,256,276.42
2025-06-04 10:00:00,1,3,9.79,10.66,64,256,223.51
2025-06-04 10:00:00,2,10,32.04,40.69,64,256,379.01
2025-06-04 10:00:00,3,2,5.46,8.82,64,256,192.09
2025-06-04 10:00:00,4,4,8.74,17.85,64,256,212.91
2025-06-04 10:00:00,5,2,3.42,9.84,64,256,183.0
2025-06-04 10:00:00,6,4,6.44,13.67,64,256,192.3
2025-06-04 10:00:00,7,8,18.53,36.91,64,256,279.89
2025-06-04 10:00:00,8,5,12.77,28.15,64,256,224.93
2025-06-04 10:00:00,9,9,23.43,30.93,64,256,316.11
2025-06-04 10:00:00,10,5,13.3,19.17,64,256,248.72
2025-06-04 10:00:00,11,4,11.28,19.43,64,256,225.6
2025-06-04 10:00:00,12,4,13.95,12.76,64,256,248.49
2025-06-04 10:00:00,13,4,9.53,11.26,64,256,215.44
2025-06-04 10:00:00,14,6,12.85,22.59,64,256,237.09
2025-06-04 10:00:00,15,3,8.36,16.95,64,256,211.65
2025-06-04 10:00:00,16,1,1.16,3.05,64,256,153.28
2025-06-04 10:00:00,17,2,4.95,9.24,64,256,175.29
2025-06-04 10:00:00,18,1,3.49,7.79,64,256,171.88
2025-06-04 10:00:00,19,2,1.81,9.52,64,256,161.67
2025-06-04 11:00:00,0,6,15.17,31.33,64,256,243.16
2025-06-04 11:00:00,1,3,7.23,16.48,64,256,201.93
2025-06-04 11:00:00,2,9,21.47,38.9,64,256,295.44
2025-06-04 11:00:00,3,2,5.51,4.15,64,256,181.46
2025-06-04 11:00:00,4,5,11.2,16.93,64,256,228.59
2025-06-04 11:00:00,5,2,5.01,8.81,64,256,187.75
2025-06-04 11:00:00,6,7,17.82,36.05,64,256,278.87
2025-06-04 11:00:00,7,7,20.63,41.96,64,256,295.14
2025-06-04 11:00:00,8,7,19.51,21.63,64,256,288.46
2025-06-04 11:00:00,9,10,28.01,41.08,64,256,345.93
2025-06-04 11:00:00,10,5,14.01,16.02,64,256,246.12
2025-06-04 11:00:00,11,6,15.41,21.25,64,256,255.34
2025-06-04 11:00:00,12,4,8.29,17.25,64,256,205.91
2025-06-04 11:00:00,13,5,12.31,26.43,64,256,237.95
2025-06-04 11:00:00,14,5,13.44,19.1,64,256,241.79
2025-06-04 11:00:00,15,3,5.8,12.6,64,256,195.34
2025-06-04 11:00:00,16,3,6.39,11.91,64,256,203.88
2025-06-04 11:00:00,17,3,8.98,7.08,64,256,213.67
2025-06-04 11:00:00,18,2,4.14,12.89,64,256,173.17
2025-06-04 11:00:00,19,2,4.42,9.07,64,256,182.04
2025-06-04 12:00:00,0,6,16.18,27.64,64,256,264.71
2025-06-04 12:00:00,1,3,6.89,12.76,64,256,197.57
2025-06-04 12:00:00,2,10,21.5,49.21,64,256,299.19
2025-06-04 12:00:00,3,2,2.01,15.4,64,256,159.41
2025-06-04 12:00:00,4,5,11.46,16.22,64,256,223.61
2025-06-04 12:00:00,5,2,5.07,8.46,64,256,188.81
2025-06-04 12:00:00,6,7,14.18,27.6,64,256,245.14
2025-06-04 12:00:00,7,8,24.76,27.75,64,256,328.54
2025-06-04 12:00:00,8,6,14.24,17.65,64,256,252.35
2025-06-04 12:00:00,9,10,26.27,39.42,64,256,330.9
2025-06-04 12:00:00,10,5,9.05,11.56,64,256,211.72
2025-06-04 12:00:00,11,6,16.88,16.93,64,256,262.63
2025-06-04 12:00:00,12,4,10.93,16.09,64,256,233.01
2025-06-04 12:00:00,13,4,11.98,19.09,64,256,237.47
2025-06-04 12:00:00,14,3,6.82,16.91,64,256,203.8
2025-06-04 12:00:00,15,3,6.04,9.49,64,256,193.89
2025-06-04 12:00:00,16,3,8.59,14.37,64,256,210.62
2025-06-04 12:00:00,17,3,8.18,8.75,64,256,205.31
2025-06-04 12:00:00,18,2,4.81,10.04,64,256,181.3
2025-06-04 12:00:00,19,1,1.29,6.85,64,256,159.24
2025-06-04 13:00:00,0,5,9.03,20.42,64,256,211.87
2025-06-04 13:00:00,1,3,7.78,16.53,64,256,198.18
2025-06-04 13:00:00,2,10,21.18,30.09,64,256,299.47
2025-06-04 13:00:00,3,1,2.17,3.43,64,256,160.48
2025-06-04 13:00:00,4,2,6.65,9.76,64,256,190.49
2025-06-04 13:00:00,5,1,3.28,1.0,64,256,172.74
2025-06-04 13:00:00,6,5,9.68,20.55,64,256,212.63
2025-06-04 13:00:00,7,7,15.98,26.64,64,256,268.13
2025-06-04 13:00:00,8,7,20.6,26.73,64,256,282.9
2025-06-04 13:00:00,9,10,26.89,43.6,64,256,339.88
2025-06-04 13:00:00,10,5,10.29,18.07,64,256,215.25
2025-06-04 13:00:00,11,5,10.67,21.62,64,256,228.47
2025-06-04 13:00:00,12,3,6.24,15.36,64,256,183.25
2025-06-04 13:00:00,13,4,12.83,17.93,64,256,241.27
2025-06-04 13:00:00,14,6,16.57,26.23,64,256,276.02
2025-06-04 13:00:00,15,3,7.41,11.23,64,256,203.62
2025-06-04 13:00:00,16,3,5.19,8.56,64,256,187.08
2025-06-04 13:00:00,17,3,8.03,9.72,64,256,211.83
2025-06-04 13:00:00,18,2,3.87,11.8,64,256,174.85
2025-06-04 13:00:00,19,2,3.85,8.09,64,256,178.29
2025-06-04 14:00:00,0,6,16.59,19.23,64,256,265.27
2025-06-04 14:00:00,1,3,5.63,7.14,64,256,191.58
2025-06-04 14:00:00,2,9,22.21,31.74,64,256,301.6
2025-06-04 14:00:00,3,2,4.74,10.51,64,256,189.75
2025-06-04 14:00:00,4,4,10.38,15.81,64,256,219.65
2025-06-04 14:00:00,5,2,3.01,10.45,64,256,165.13
2025-06-04 14:00:00,6,6,12.09,22.07,64,256,233.34
2025-06-04 14:00:00,7,9,23.61,44.3,64,256,305.25
2025-06-04 14:00:00,8,7,18.79,32.99,64,256,274.8
2025-06-04 14:00:00,9,9,21.33,40.28,64,256,297.92
2025-06-04 14:00:00,10,5,12.56,16.3,64,256,241.72
2025-06-04 14:00:00,11,6,14.17,29.8,64,256,252.89
2025-06-04 14:00:00,12,4,7.23,19.89,64,256,223.04
2025-06-04 14:00:00,13,5,11.28,20.62,64,256,231.98
2025-06-04 14:00:00,14,6,15.37,29.29,64,256,256.95
2025-06-04 14:00:00,15,3,10.74,17.75,64,256,214.82
2025-06-04 14:00:00,16,2,5.02,6.05,64,256,187.94
2025-06-04 14:00:00,17,3,8.58,15.3,64,256,207.78
2025-06-04 14:00:00,18,2,7.09,4.0,64,256,195.88
2025-06-04 14:00:00,19,2,3.72,10.46,64,256,176.71
2025-06-04 15:00:00,0,6,12.52,25.27,64,256,233.06
2025-06-04 15:00:00,1,3,4.93,6.61,64,256,185.23
2025-06-04 15:00:00,2,10,22.15,38.91,64,256,305.81
2025-06-04 15:00:00,3,2,3.42,6.5,64,256,173.81
2025-06-04 15:00:00,4,3,6.12,5.24,64,256,187.6
2025-06-04 15:00:00,5,1,0.5,3.81,64,256,153.86
2025-06-04 15:00:00,6,7,15.75,27.35,64,256,267.25
2025-06-04 15:00:00,7,8,24.9,31.87,64,256,329.41
2025-06-04 15:00:00,8,7,14.38,33.53,64,256,245.84
2025-06-04 15:00:00,9,10,24.11,36.2,64,256,318.34
2025-06-04 15:00:00,10,3,5.94,11.63,64,256,199.89
2025-06-04 15:00:00,11,6,13.29,20.82,64,256,241.83
2025-06-04 15:00:00,12,3,8.49,12.64,64,256,204.78
2025-06-04 15:00:00,13,5,9.63,21.51,64,256,216.54
2025-06-04 15:00:00,14,6,15.6,21.0,64,256,260.65
2025-06-04 15:00:00,15,3,11.03,15.57,64,256,230.48
2025-06-04 15:00:00,16,2,4.54,10.73,64,256,183.53
2025-06-04 15:00:00,17,2,4.7,8.64,64,256,176.69
2025-06-04 15:00:00,18,2,7.23,12.09,64,256,191.28
2025-06-04 15:00:00,19,2,5.23,9.94,64,256,193.82
2025-06-04 16:00:00,0,5,9.71,23.02,64,256,216.94
2025-06-04 16:00:00,1,3,8.19,13.35,64,256,212.09
2025-06-04 16:00:00,2,10,25.89,46.1,64,256,340.01
2025-06-04 16:00:00,3,2,5.56,12.51,64,256,195.04
2025-06-04 16:00:00,4,4,9.13,15.76,64,256,214.49
2025-06-04 16:00:00,5,1,2.33,4.3,64,256,171.06
2025-06-04 16:00:00,6,6,17.61,24.75,64,256,276.78
2025-06-04 16:00:00,7,9,21.13,29.46,64,256,298.63
2025-06-04 16:00:00,8,6,14.6,27.64,64,256,254.57
2025-06-04 16:00:00,9,10,24.9,45.73,64,256,327.91
2025-06-04 16:00:00,10,4,10.88,14.91,64,256,217.36
2025-06-04 16:00:00,11,6,19.2,34.14,64,256,287.13
2025-06-04 16:00:00,12,4,10.47,17.62,64,256,215.11
2025-06-04 16:00:00,13,5,14.28,23.37,64,256,252.0
2025-06-04 16:00:00,14,6,19.76,28.58,64,256,282.27
2025-06-04 16:00:00,15,1,2.06,1.42,64,256,152.82
2025-06-04 16:00:00,16,3,4.37,14.79,64,256,177.73
2025-06-04 16:00:00,17,2,6.02,5.32,64,256,188.52
2025-06-04 16:00:00,18,2,4.96,8.38,64,256,175.08
2025-06-04 16:00:00,19,2,6.04,7.46,64,256,191.6
2025-06-04 17:00:00,0,5,12.71,22.92,64,256,230.03
2025-06-04 17:00:00,1,3,4.49,12.74,64,256,180.82
2025-06-04 17:00:00,2,10,26.32,43.58,64,256,338.68
2025-06-04 17:00:00,3,2,6.84,11.73,64,256,197.86
2025-06-04 17:00:00,4,5,16.11,23.31,64,256,260.72
2025-06-04 17:00:00,5,2,2.68,4.61,64,256,163.19
2025-06-04 17:00:00,6,6,18.38,24.91,64,256,273.54
2025-06-04 17:00:00,7,9,20.1,35.58,64,256,293.21
2025-06-04 17:00:00,8,5,15.09,17.02,64,256,254.88
2025-06-04 17:00:00,9,9,21.56,34.65,64,256,297.79
2025-06-04 17:00:00,10,5,13.33,19.04,64,256,248.55
2025-06-04 17:00:00,11,5,10.4,24.25,64,256,228.6
2025-06-04 17:00:00,12,3,7.16,10.51,64,256,199.86
2025-06-04 17:00:00,13,5,11.77,20.25,64,256,239.52
2025-06-04 17:00:00,14,6,18.13,20.93,64,256,272.48
2025-06-04 17:00:00,15,3,5.81,9.96,64,256,187.73
2025-06-04 17:00:00,16,2,5.14,9.26,64,256,183.36
2025-06-04 17:00:00,17,3,8.11,8.65,64,256,195.15
2025-06-04 17:00:00,18,2,3.88,4.89,64,256,175.21
2025-06-04 17:00:00,19,2,4.25,9.43,64,256,180.91
2025-06-04 18:00:00,0,5,16.22,28.81,64,256,261.23
2025-06-04 18:00:00,1,3,5.69,11.35,64,256,191.79
2025-06-04 18:00:00,2,10,24.82,41.72,64,256,329.69
2025-06-04 18:00:00,3,2,5.97,6.5,64,256,188.76
2025-06-04 18:00:00,4,3,5.84,10.17,64,256,189.51
2025-06-04 18:00:00,5,2,7.05,3.01,64,256,198.87
2025-06-04 18:00:00,6,7,15.6,35.59,64,256,257.03
2025-06-04 18:00:00,7,9,23.56,28.2,64,256,314.06
2025-06-04 18:00:00,8,7,15.17,16.35,64,256,249.09
2025-06-04 18:00:00,9,7,19.68,35.04,64,256,288.23
2025-06-04 18:00:00,10,5,13.83,27.26,64,256,238.61
2025-06-04 18:00:00,11,6,18.21,28.01,64,256,275.99
2025-06-04 18:00:00,12,4,11.46,14.87,64,256,225.87
2025-06-04 18:00:00,13,4,10.41,9.59,64,256,226.77
2025-06-04 18:00:00,14,6,16.21,20.62,64,256,262.29
2025-06-04 18:00:00,15,3,7.51,15.08,64,256,199.24
2025-06-04 18:00:00,16,3,7.27,12.68,64,256,199.41
2025-06-04 18:00:00,17,3,9.05,8.1,64,256,206.96
2025-06-04 18:00:00,18,2,5.02,12.28,64,256,181.1
2025-06-04 18:00:00,19,1,2.58,3.6,64,256,163.32
2025-06-04 19:00:00,0,5,15.88,24.71,64,256,256.55
2025-06-04 19:00:00,1,2,7.73,7.43,64,256,207.47
2025-06-04 19:00:00,2,10,23.14,42.79,64,256,304.44
2025-06-04 19:00:00,3,2,3.47,11.32,64,256,169.71
2025-06-04 19:00:00,4,4,9.48,24.2,64,256,220.7
2025-06-04 19:00:00,5,2,3.27,8.44,64,256,179.36
2025-06-04 19:00:00,6,7,14.08,20.97,64,256,242.44
2025-06-04 19:00:00,7,6,11.12,25.32,64,256,223.16
2025-06-04 19:00:00,8,6,15.86,26.75,64,256,265.33
2025-06-04 19:00:00,9,8,21.16,34.32,64,256,302.94
2025-06-04 19:00:00,10,5,11.59,25.42,64,256,229.13
2025-06-04 19:00:00,11,6,17.11,25.49,64,256,257.03
2025-06-04 19:00:00,12,4,4.88,15.54,64,256,188.0
2025-06-04 19:00:00,13,3,10.17,9.57,64,256,220.08
2025-06-04 19:00:00,14,5,12.75,26.88,64,256,234.06
2025-06-04 19:00:00,15,1,2.65,3.75,64,256,172.51
2025-06-04 19:00:00,16,3,7.31,8.48,64,256,197.8
2025-06-04 19:00:00,17,2,8.95,8.56,64,256,216.62
2025-06-04 19:00:00,18,2,4.92,6.84,64,256,175.01
2025-06-04 19:00:00,19,2,6.72,7.01,64,256,193.31
2025-06-04 20:00:00,0,6,16.91,20.34,64,256,271.14
2025-06-04 20:00:00,1,3,9.5,13.73,64,256,220.02
2025-06-04 20:00:00,2,10,26.21,47.69,64,256,339.39
2025-06-04 20:00:00,3,2,3.37,11.13,64,256,176.61
2025-06-04 20:00:00,4,5,13.59,22.82,64,256,238.67
2025-06-04 20:00:00,5,2,5.0,4.75,64,256,185.8
2025-06-04 20:00:00,6,7,19.45,27.86,64,256,282.95
2025-06-04 20:00:00,7,6,16.6,20.02,64,256,270.34
2025-06-04 20:00:00,8,5,11.57,21.15,64,256,236.33
2025-06-04 20:00:00,9,9,21.26,43.53,64,256,293.55
2025-06-04 20:00:00,10,4,6.19,16.93,64,256,195.06
2025-06-04 20:00:00,11,6,15.7,21.74,64,256,259.66
2025-06-04 20:00:00,12,4,9.73,19.29,64,256,213.63
2025-06-04 20:00:00,13,5,10.45,15.16,64,256,220.93
2025-06-04 20:00:00,14,5,11.39,19.14,64,256,227.52
2025-06-04 20:00:00,15,3,9.25,10.87,64,256,227.94
2025-06-04 20:00:00,16,3,5.13,11.89,64,256,191.27
